"CELL5M","SoilProfile","SharePct"
5363652,"WI_ARBW401","33"
5363652,"WI_CMTR038","34"
5363652,"WI_FLBD007","33"
5363653,"WI_CMYE107","40"
5363653,"WI_FLBD007","25"
5363653,"WI_FLSO001","10"
5363653,"WI_FRZM059","25"
5363654,"WI_CMYE107","40"
5363654,"WI_FLBD007","25"
5363654,"WI_FLSO001","10"
5363654,"WI_FRZM059","25"
5363655,"WI_CMYE107","40"
5363655,"WI_FLBD007","25"
5363655,"WI_FLSO001","10"
5363655,"WI_FRZM059","25"
5363656,"WI_CMYE107","40"
5363656,"WI_FLBD007","25"
5363656,"WI_FLSO001","10"
5363656,"WI_FRZM059","25"
5363657,"WI_CMYE107","40"
5363657,"WI_FLBD007","25"
5363657,"WI_FLSO001","10"
5363657,"WI_FRZM059","25"
5363658,"WI_CMYE107","40"
5363658,"WI_FLBD007","25"
5363658,"WI_FLSO001","10"
5363658,"WI_FRZM059","25"
5363659,"WI_CMYE107","40"
5363659,"WI_FLBD007","25"
5363659,"WI_FLSO001","10"
5363659,"WI_FRZM059","25"
5363660,"WI_ARBW401","33"
5363660,"WI_CMTR038","34"
5363660,"WI_FLBD007","33"
5363661,"WI_ARBW401","33"
5363661,"WI_CMTR038","34"
5363661,"WI_FLBD007","33"
5363662,"WI_ARBW401","33"
5363662,"WI_CMTR038","34"
5363662,"WI_FLBD007","33"
5363663,"WI_ACLS021","10"
5363663,"WI_FLBD007","45"
5363663,"WI_FRAO009","45"
5363664,"WI_ACLS021","10"
5363664,"WI_FLBD007","45"
5363664,"WI_FRAO009","45"
5363665,"WI_ACLS021","10"
5363665,"WI_FLBD007","45"
5363665,"WI_FRAO009","45"
5363666,"WI_ARBW401","33"
5363666,"WI_CMTR038","34"
5363666,"WI_FLBD007","33"
5363667,"WI_ARBW401","33"
5363667,"WI_CMTR038","34"
5363667,"WI_FLBD007","33"
5363668,"WI_CMZR003","55"
5363668,"WI_FLMG010","10"
5363668,"WI_GLBW752","25"
5363668,"WI_LVUY032","10"
5363669,"WI_CMZR003","55"
5363669,"WI_FLMG010","10"
5363669,"WI_GLBW752","25"
5363669,"WI_LVUY032","10"
5363670,"WI_CMZR003","55"
5363670,"WI_FLMG010","10"
5363670,"WI_GLBW752","25"
5363670,"WI_LVUY032","10"
5363671,"WI_CMZR003","55"
5363671,"WI_FLMG010","10"
5363671,"WI_GLBW752","25"
5363671,"WI_LVUY032","10"
5363672,"WI_CMZR003","55"
5363672,"WI_FLMG010","10"
5363672,"WI_GLBW752","25"
5363672,"WI_LVUY032","10"
5363673,"WI_CMZR003","55"
5363673,"WI_FLMG010","10"
5363673,"WI_GLBW752","25"
5363673,"WI_LVUY032","10"
5363674,"WI_CMZR003","55"
5363674,"WI_FLMG010","10"
5363674,"WI_GLBW752","25"
5363674,"WI_LVUY032","10"
5367864,"HC_GEN0010","10"
5367864,"WI_ARBW280","20"
5367864,"WI_LVLS007","40"
5367864,"WI_PDRO011","20"
5367864,"WI_PZAU024","10"
5367865,"HC_GEN0010","10"
5367865,"WI_FLSO001","10"
5367865,"WI_LVLS007","70"
5367865,"WI_VRBW509","10"
5367866,"HC_GEN0010","10"
5367866,"WI_FLSO001","10"
5367866,"WI_LVLS007","70"
5367866,"WI_VRBW509","10"
5367867,"HC_GEN0010","10"
5367867,"WI_FLSO001","10"
5367867,"WI_LVLS007","70"
5367867,"WI_VRBW509","10"
5367868,"HC_GEN0010","10"
5367868,"WI_FLSO001","10"
5367868,"WI_LVLS007","70"
5367868,"WI_VRBW509","10"
5367869,"HC_GEN0010","10"
5367869,"WI_ARBW280","20"
5367869,"WI_LVLS007","40"
5367869,"WI_PDRO011","20"
5367869,"WI_PZAU024","10"
5367870,"HC_GEN0010","10"
5367870,"WI_ARBW280","20"
5367870,"WI_LVLS007","40"
5367870,"WI_PDRO011","20"
5367870,"WI_PZAU024","10"
5367871,"HC_GEN0010","10"
5367871,"WI_ARBW280","20"
5367871,"WI_LVLS007","40"
5367871,"WI_PDRO011","20"
5367871,"WI_PZAU024","10"
5367872,"HC_GEN0010","10"
5367872,"WI_ARBW280","20"
5367872,"WI_LVLS007","40"
5367872,"WI_PDRO011","20"
5367872,"WI_PZAU024","10"
5367873,"HC_GEN0010","10"
5367873,"WI_ARBW280","20"
5367873,"WI_LVLS007","40"
5367873,"WI_PDRO011","20"
5367873,"WI_PZAU024","10"
5367874,"HC_GEN0010","10"
5367874,"WI_ARBW280","20"
5367874,"WI_LVLS007","40"
5367874,"WI_PDRO011","20"
5367874,"WI_PZAU024","10"
5367875,"HC_GEN0010","10"
5367875,"WI_ARBW280","20"
5367875,"WI_LVLS007","40"
5367875,"WI_PDRO011","20"
5367875,"WI_PZAU024","10"
5367876,"HC_GEN0010","10"
5367876,"WI_ARBW280","20"
5367876,"WI_LVLS007","40"
5367876,"WI_PDRO011","20"
5367876,"WI_PZAU024","10"
5367877,"WI_ANPH008","10"
5367877,"WI_ARBW401","50"
5367877,"WI_LVUY032","10"
5367877,"WI_PHUS108","30"
5367878,"WI_ANPH008","10"
5367878,"WI_ARBW401","50"
5367878,"WI_LVUY032","10"
5367878,"WI_PHUS108","30"
5367879,"WI_ANPH008","10"
5367879,"WI_ARBW401","50"
5367879,"WI_LVUY032","10"
5367879,"WI_PHUS108","30"
5367880,"WI_ANPH008","10"
5367880,"WI_ARBW401","50"
5367880,"WI_LVUY032","10"
5367880,"WI_PHUS108","30"
5367881,"WI_ANPH008","10"
5367881,"WI_ARBW401","50"
5367881,"WI_LVUY032","10"
5367881,"WI_PHUS108","30"
5367882,"WI_ANPH008","10"
5367882,"WI_ARBW401","50"
5367882,"WI_LVUY032","10"
5367882,"WI_PHUS108","30"
5367883,"WI_ANPH008","10"
5367883,"WI_ARBW401","50"
5367883,"WI_LVUY032","10"
5367883,"WI_PHUS108","30"
5367884,"WI_ANPH008","10"
5367884,"WI_ARBW401","50"
5367884,"WI_LVUY032","10"
5367884,"WI_PHUS108","30"
5367885,"WI_ANPH008","10"
5367885,"WI_ARBW401","50"
5367885,"WI_LVUY032","10"
5367885,"WI_PHUS108","30"
5367886,"WI_ANPH008","10"
5367886,"WI_ARBW401","50"
5367886,"WI_LVUY032","10"
5367886,"WI_PHUS108","30"
5367887,"WI_ANPH008","10"
5367887,"WI_ARBW401","50"
5367887,"WI_LVUY032","10"
5367887,"WI_PHUS108","30"
5367888,"WI_ANPH008","10"
5367888,"WI_ARBW401","50"
5367888,"WI_LVUY032","10"
5367888,"WI_PHUS108","30"
5367889,"WI_ANPH008","10"
5367889,"WI_ARBW401","50"
5367889,"WI_LVUY032","10"
5367889,"WI_PHUS108","30"
5367890,"WI_ANPH008","10"
5367890,"WI_ARBW401","50"
5367890,"WI_LVUY032","10"
5367890,"WI_PHUS108","30"
5367891,"HC_GEN0010","10"
5367891,"WI_FLSO001","10"
5367891,"WI_LVLS007","70"
5367891,"WI_VRBW509","10"
5367892,"HC_GEN0010","10"
5367892,"WI_FLSO001","10"
5367892,"WI_LVLS007","70"
5367892,"WI_VRBW509","10"
5367893,"WI_ACTZ004","30"
5367893,"WI_ARBW401","10"
5367893,"WI_PDRO011","10"
5367893,"WI_PLMZ004","50"
5367894,"WI_ACTZ004","30"
5367894,"WI_ARBW401","10"
5367894,"WI_PDRO011","10"
5367894,"WI_PLMZ004","50"
5367895,"WI_ACTZ004","30"
5367895,"WI_ARBW401","10"
5367895,"WI_PDRO011","10"
5367895,"WI_PLMZ004","50"
5367896,"WI_ACTZ004","30"
5367896,"WI_ARBW401","10"
5367896,"WI_PDRO011","10"
5367896,"WI_PLMZ004","50"
5367897,"WI_ACTZ004","30"
5367897,"WI_ARBW401","10"
5367897,"WI_PDRO011","10"
5367897,"WI_PLMZ004","50"
5367898,"WI_ACTZ004","30"
5367898,"WI_ARBW401","10"
5367898,"WI_PDRO011","10"
5367898,"WI_PLMZ004","50"
5367899,"WI_ACTZ004","30"
5367899,"WI_ARBW401","10"
5367899,"WI_PDRO011","10"
5367899,"WI_PLMZ004","50"
5367900,"WI_ACTZ004","30"
5367900,"WI_ARBW401","10"
5367900,"WI_PDRO011","10"
5367900,"WI_PLMZ004","50"
5367901,"WI_ACTZ004","30"
5367901,"WI_ARBW401","10"
5367901,"WI_PDRO011","10"
5367901,"WI_PLMZ004","50"
5367902,"WI_ACTZ004","30"
5367902,"WI_ARBW401","10"
5367902,"WI_PDRO011","10"
5367902,"WI_PLMZ004","50"
5367903,"WI_ACTZ004","30"
5367903,"WI_ARBW401","10"
5367903,"WI_PDRO011","10"
5367903,"WI_PLMZ004","50"
5367904,"WI_ACTZ004","30"
5367904,"WI_ARBW401","10"
5367904,"WI_PDRO011","10"
5367904,"WI_PLMZ004","50"
5367905,"WI_ACTZ004","30"
5367905,"WI_ARBW401","10"
5367905,"WI_PDRO011","10"
5367905,"WI_PLMZ004","50"
5367906,"WI_ACTZ004","30"
5367906,"WI_ARBW401","10"
5367906,"WI_PDRO011","10"
5367906,"WI_PLMZ004","50"
5367907,"WI_CMZR003","20"
5367907,"WI_GLBW752","20"
5367907,"WI_LVUY032","10"
5367907,"WI_LVZM015","10"
5367907,"WI_PLMZ004","30"
5367907,"WI_RGTZ054","10"
5367908,"WI_CMZR003","20"
5367908,"WI_GLBW752","20"
5367908,"WI_LVUY032","10"
5367908,"WI_LVZM015","10"
5367908,"WI_PLMZ004","30"
5367908,"WI_RGTZ054","10"
5367909,"WI_CMZR003","20"
5367909,"WI_GLBW752","20"
5367909,"WI_LVUY032","10"
5367909,"WI_LVZM015","10"
5367909,"WI_PLMZ004","30"
5367909,"WI_RGTZ054","10"
5367910,"WI_CMZR003","20"
5367910,"WI_GLBW752","20"
5367910,"WI_LVUY032","10"
5367910,"WI_LVZM015","10"
5367910,"WI_PLMZ004","30"
5367910,"WI_RGTZ054","10"
5367911,"WI_CMZR003","20"
5367911,"WI_GLBW752","20"
5367911,"WI_LVUY032","10"
5367911,"WI_LVZM015","10"
5367911,"WI_PLMZ004","30"
5367911,"WI_RGTZ054","10"
5367912,"WI_CMZR003","20"
5367912,"WI_GLBW752","20"
5367912,"WI_LVUY032","10"
5367912,"WI_LVZM015","10"
5367912,"WI_PLMZ004","30"
5367912,"WI_RGTZ054","10"
5367913,"WI_CMZR003","20"
5367913,"WI_GLBW752","20"
5367913,"WI_LVUY032","10"
5367913,"WI_LVZM015","10"
5367913,"WI_PLMZ004","30"
5367913,"WI_RGTZ054","10"
5367914,"WI_CMZR003","20"
5367914,"WI_GLBW752","20"
5367914,"WI_LVUY032","10"
5367914,"WI_LVZM015","10"
5367914,"WI_PLMZ004","30"
5367914,"WI_RGTZ054","10"
5367915,"WI_CMZR003","20"
5367915,"WI_GLBW752","20"
5367915,"WI_LVUY032","10"
5367915,"WI_LVZM015","10"
5367915,"WI_PLMZ004","30"
5367915,"WI_RGTZ054","10"
5367916,"WI_CMZR003","20"
5367916,"WI_GLBW752","20"
5367916,"WI_LVUY032","10"
5367916,"WI_LVZM015","10"
5367916,"WI_PLMZ004","30"
5367916,"WI_RGTZ054","10"
5367917,"WI_CMZR003","20"
5367917,"WI_GLBW752","20"
5367917,"WI_LVUY032","10"
5367917,"WI_LVZM015","10"
5367917,"WI_PLMZ004","30"
5367917,"WI_RGTZ054","10"
5367918,"WI_CMZR003","20"
5367918,"WI_GLBW752","20"
5367918,"WI_LVUY032","10"
5367918,"WI_LVZM015","10"
5367918,"WI_PLMZ004","30"
5367918,"WI_RGTZ054","10"
5367919,"WI_CMZR003","20"
5367919,"WI_GLBW752","20"
5367919,"WI_LVUY032","10"
5367919,"WI_LVZM015","10"
5367919,"WI_PLMZ004","30"
5367919,"WI_RGTZ054","10"
5367920,"WI_CMZR003","20"
5367920,"WI_GLBW752","20"
5367920,"WI_LVUY032","10"
5367920,"WI_LVZM015","10"
5367920,"WI_PLMZ004","30"
5367920,"WI_RGTZ054","10"
5367921,"WI_CMZR003","20"
5367921,"WI_GLBW752","20"
5367921,"WI_LVUY032","10"
5367921,"WI_LVZM015","10"
5367921,"WI_PLMZ004","30"
5367921,"WI_RGTZ054","10"
5367922,"WI_CMZR003","20"
5367922,"WI_GLBW752","20"
5367922,"WI_LVUY032","10"
5367922,"WI_LVZM015","10"
5367922,"WI_PLMZ004","30"
5367922,"WI_RGTZ054","10"
5367923,"WI_CMZR003","20"
5367923,"WI_GLBW752","20"
5367923,"WI_LVUY032","10"
5367923,"WI_LVZM015","10"
5367923,"WI_PLMZ004","30"
5367923,"WI_RGTZ054","10"
5367924,"WI_ANPH008","20"
5367924,"WI_ARBW401","40"
5367924,"WI_CMTN008","20"
5367924,"WI_LVAL025","10"
5367924,"WI_VRBW509","10"
5367925,"HC_GEN0010","10"
5367925,"WI_CMTN008","25"
5367925,"WI_FLSO001","30"
5367925,"WI_FRAO009","25"
5367925,"WI_PHUY061","10"
5367926,"HC_GEN0010","10"
5367926,"WI_CMTN008","25"
5367926,"WI_FLSO001","30"
5367926,"WI_FRAO009","25"
5367926,"WI_PHUY061","10"
5367927,"HC_GEN0010","10"
5367927,"WI_CMTN008","25"
5367927,"WI_FLSO001","30"
5367927,"WI_FRAO009","25"
5367927,"WI_PHUY061","10"
5367928,"HC_GEN0010","10"
5367928,"WI_CMTN008","25"
5367928,"WI_FLSO001","30"
5367928,"WI_FRAO009","25"
5367928,"WI_PHUY061","10"
5367929,"HC_GEN0010","10"
5367929,"WI_CMTN008","25"
5367929,"WI_FLSO001","30"
5367929,"WI_FRAO009","25"
5367929,"WI_PHUY061","10"
5367930,"WI_CMZR003","20"
5367930,"WI_GLBW752","20"
5367930,"WI_LVUY032","10"
5367930,"WI_LVZM015","10"
5367930,"WI_PLMZ004","30"
5367930,"WI_RGTZ054","10"
5367931,"WI_CMZR003","20"
5367931,"WI_GLBW752","20"
5367931,"WI_LVUY032","10"
5367931,"WI_LVZM015","10"
5367931,"WI_PLMZ004","30"
5367931,"WI_RGTZ054","10"
5367932,"WI_CMZR003","20"
5367932,"WI_GLBW752","20"
5367932,"WI_LVUY032","10"
5367932,"WI_LVZM015","10"
5367932,"WI_PLMZ004","30"
5367932,"WI_RGTZ054","10"
5367933,"WI_CMZR003","20"
5367933,"WI_GLBW752","20"
5367933,"WI_LVUY032","10"
5367933,"WI_LVZM015","10"
5367933,"WI_PLMZ004","30"
5367933,"WI_RGTZ054","10"
5367934,"HC_GEN0010","10"
5367934,"WI_CMTN008","25"
5367934,"WI_FLSO001","30"
5367934,"WI_FRAO009","25"
5367934,"WI_PHUY061","10"
5367935,"HC_GEN0010","10"
5367935,"WI_CMTN008","25"
5367935,"WI_FLSO001","30"
5367935,"WI_FRAO009","25"
5367935,"WI_PHUY061","10"
5367936,"HC_GEN0010","10"
5367936,"WI_CMTN008","25"
5367936,"WI_FLSO001","30"
5367936,"WI_FRAO009","25"
5367936,"WI_PHUY061","10"
5367937,"HC_GEN0010","10"
5367937,"WI_CMTN008","25"
5367937,"WI_FLSO001","30"
5367937,"WI_FRAO009","25"
5367937,"WI_PHUY061","10"
5367938,"HC_GEN0010","10"
5367938,"WI_CMTN008","25"
5367938,"WI_FLSO001","30"
5367938,"WI_FRAO009","25"
5367938,"WI_PHUY061","10"
5367939,"WI_CMZR003","20"
5367939,"WI_GLBW752","20"
5367939,"WI_LVUY032","10"
5367939,"WI_LVZM015","10"
5367939,"WI_PLMZ004","30"
5367939,"WI_RGTZ054","10"
5367940,"WI_CMZR003","20"
5367940,"WI_GLBW752","20"
5367940,"WI_LVUY032","10"
5367940,"WI_LVZM015","10"
5367940,"WI_PLMZ004","30"
5367940,"WI_RGTZ054","10"
5367941,"WI_CMZR003","20"
5367941,"WI_GLBW752","20"
5367941,"WI_LVUY032","10"
5367941,"WI_LVZM015","10"
5367941,"WI_PLMZ004","30"
5367941,"WI_RGTZ054","10"
5367942,"WI_ACBJ002","10"
5367942,"WI_CMZR003","30"
5367942,"WI_FRZM012","50"
5367942,"WI_LVUY032","10"
5367943,"WI_ACBJ002","10"
5367943,"WI_CMZR003","30"
5367943,"WI_FRZM012","50"
5367943,"WI_LVUY032","10"
5367944,"WI_CMZR003","20"
5367944,"WI_GLBW752","20"
5367944,"WI_LVUY032","10"
5367944,"WI_LVZM015","10"
5367944,"WI_PLMZ004","30"
5367944,"WI_RGTZ054","10"
5367945,"WI_CMZR003","20"
5367945,"WI_GLBW752","20"
5367945,"WI_LVUY032","10"
5367945,"WI_LVZM015","10"
5367945,"WI_PLMZ004","30"
5367945,"WI_RGTZ054","10"
5367946,"WI_CMZR003","20"
5367946,"WI_GLBW752","20"
5367946,"WI_LVUY032","10"
5367946,"WI_LVZM015","10"
5367946,"WI_PLMZ004","30"
5367946,"WI_RGTZ054","10"
5367947,"WI_CMZR003","20"
5367947,"WI_GLBW752","20"
5367947,"WI_LVUY032","10"
5367947,"WI_LVZM015","10"
5367947,"WI_PLMZ004","30"
5367947,"WI_RGTZ054","10"
5367948,"WI_CMZR003","20"
5367948,"WI_GLBW752","20"
5367948,"WI_LVUY032","10"
5367948,"WI_LVZM015","10"
5367948,"WI_PLMZ004","30"
5367948,"WI_RGTZ054","10"
5367949,"WI_CMZR003","20"
5367949,"WI_GLBW752","20"
5367949,"WI_LVUY032","10"
5367949,"WI_LVZM015","10"
5367949,"WI_PLMZ004","30"
5367949,"WI_RGTZ054","10"
5367950,"WI_CMZR003","20"
5367950,"WI_GLBW752","20"
5367950,"WI_LVUY032","10"
5367950,"WI_LVZM015","10"
5367950,"WI_PLMZ004","30"
5367950,"WI_RGTZ054","10"
5367951,"WI_CMZR003","20"
5367951,"WI_GLBW752","20"
5367951,"WI_LVUY032","10"
5367951,"WI_LVZM015","10"
5367951,"WI_PLMZ004","30"
5367951,"WI_RGTZ054","10"
5367952,"WI_CMZR003","20"
5367952,"WI_GLBW752","20"
5367952,"WI_LVUY032","10"
5367952,"WI_LVZM015","10"
5367952,"WI_PLMZ004","30"
5367952,"WI_RGTZ054","10"
5367953,"WI_CMZR003","20"
5367953,"WI_GLBW752","20"
5367953,"WI_LVUY032","10"
5367953,"WI_LVZM015","10"
5367953,"WI_PLMZ004","30"
5367953,"WI_RGTZ054","10"
5367954,"WI_CMZR003","20"
5367954,"WI_GLBW752","20"
5367954,"WI_LVUY032","10"
5367954,"WI_LVZM015","10"
5367954,"WI_PLMZ004","30"
5367954,"WI_RGTZ054","10"
5367955,"WI_CMZR003","20"
5367955,"WI_GLBW752","20"
5367955,"WI_LVUY032","10"
5367955,"WI_LVZM015","10"
5367955,"WI_PLMZ004","30"
5367955,"WI_RGTZ054","10"
5367956,"WI_CMZR003","20"
5367956,"WI_GLBW752","20"
5367956,"WI_LVUY032","10"
5367956,"WI_LVZM015","10"
5367956,"WI_PLMZ004","30"
5367956,"WI_RGTZ054","10"
5367957,"WI_CMZR003","20"
5367957,"WI_GLBW752","20"
5367957,"WI_LVUY032","10"
5367957,"WI_LVZM015","10"
5367957,"WI_PLMZ004","30"
5367957,"WI_RGTZ054","10"
5367958,"WI_CMZR003","20"
5367958,"WI_GLBW752","20"
5367958,"WI_LVUY032","10"
5367958,"WI_LVZM015","10"
5367958,"WI_PLMZ004","30"
5367958,"WI_RGTZ054","10"
5367959,"WI_CMZR003","20"
5367959,"WI_GLBW752","20"
5367959,"WI_LVUY032","10"
5367959,"WI_LVZM015","10"
5367959,"WI_PLMZ004","30"
5367959,"WI_RGTZ054","10"
5367960,"WI_CMZR003","20"
5367960,"WI_GLBW752","20"
5367960,"WI_LVUY032","10"
5367960,"WI_LVZM015","10"
5367960,"WI_PLMZ004","30"
5367960,"WI_RGTZ054","10"
5367961,"WI_CMZR003","20"
5367961,"WI_GLBW752","20"
5367961,"WI_LVUY032","10"
5367961,"WI_LVZM015","10"
5367961,"WI_PLMZ004","30"
5367961,"WI_RGTZ054","10"
5367962,"WI_CMZR003","20"
5367962,"WI_GLBW752","20"
5367962,"WI_LVUY032","10"
5367962,"WI_LVZM015","10"
5367962,"WI_PLMZ004","30"
5367962,"WI_RGTZ054","10"
5367963,"WI_CMZR003","20"
5367963,"WI_GLBW752","20"
5367963,"WI_LVUY032","10"
5367963,"WI_LVZM015","10"
5367963,"WI_PLMZ004","30"
5367963,"WI_RGTZ054","10"
5367964,"WI_CMZR003","20"
5367964,"WI_GLBW752","20"
5367964,"WI_LVUY032","10"
5367964,"WI_LVZM015","10"
5367964,"WI_PLMZ004","30"
5367964,"WI_RGTZ054","10"
5367965,"WI_ARBW401","33"
5367965,"WI_CMTR038","34"
5367965,"WI_FLBD007","33"
5367966,"WI_ARBW401","33"
5367966,"WI_CMTR038","34"
5367966,"WI_FLBD007","33"
5367967,"WI_ARBW401","33"
5367967,"WI_CMTR038","34"
5367967,"WI_FLBD007","33"
5367968,"WI_ARBW401","33"
5367968,"WI_CMTR038","34"
5367968,"WI_FLBD007","33"
5367969,"WI_ARBW401","33"
5367969,"WI_CMTR038","34"
5367969,"WI_FLBD007","33"
5367970,"WI_ARBW401","33"
5367970,"WI_CMTR038","34"
5367970,"WI_FLBD007","33"
5367971,"WI_ARBW401","33"
5367971,"WI_CMTR038","34"
5367971,"WI_FLBD007","33"
5367972,"WI_ARBW401","33"
5367972,"WI_CMTR038","34"
5367972,"WI_FLBD007","33"
5367973,"WI_CMYE107","40"
5367973,"WI_FLBD007","25"
5367973,"WI_FLSO001","10"
5367973,"WI_FRZM059","25"
5367974,"WI_CMYE107","40"
5367974,"WI_FLBD007","25"
5367974,"WI_FLSO001","10"
5367974,"WI_FRZM059","25"
5367975,"WI_CMYE107","40"
5367975,"WI_FLBD007","25"
5367975,"WI_FLSO001","10"
5367975,"WI_FRZM059","25"
5367976,"WI_CMYE107","40"
5367976,"WI_FLBD007","25"
5367976,"WI_FLSO001","10"
5367976,"WI_FRZM059","25"
5367977,"WI_CMYE107","40"
5367977,"WI_FLBD007","25"
5367977,"WI_FLSO001","10"
5367977,"WI_FRZM059","25"
5367978,"WI_CMYE107","40"
5367978,"WI_FLBD007","25"
5367978,"WI_FLSO001","10"
5367978,"WI_FRZM059","25"
5367979,"WI_CMYE107","40"
5367979,"WI_FLBD007","25"
5367979,"WI_FLSO001","10"
5367979,"WI_FRZM059","25"
5367980,"WI_ARBW401","33"
5367980,"WI_CMTR038","34"
5367980,"WI_FLBD007","33"
5367981,"WI_ARBW401","33"
5367981,"WI_CMTR038","34"
5367981,"WI_FLBD007","33"
5367982,"WI_ARBW401","33"
5367982,"WI_CMTR038","34"
5367982,"WI_FLBD007","33"
5367983,"WI_ACLS021","10"
5367983,"WI_FLBD007","45"
5367983,"WI_FRAO009","45"
5367984,"WI_ACLS021","10"
5367984,"WI_FLBD007","45"
5367984,"WI_FRAO009","45"
5367985,"WI_ARBW401","33"
5367985,"WI_CMTR038","34"
5367985,"WI_FLBD007","33"
5367986,"WI_ARBW401","33"
5367986,"WI_CMTR038","34"
5367986,"WI_FLBD007","33"
5367987,"WI_ARBW401","33"
5367987,"WI_CMTR038","34"
5367987,"WI_FLBD007","33"
5367988,"WI_CMZR003","55"
5367988,"WI_FLMG010","10"
5367988,"WI_GLBW752","25"
5367988,"WI_LVUY032","10"
5367989,"WI_CMZR003","55"
5367989,"WI_FLMG010","10"
5367989,"WI_GLBW752","25"
5367989,"WI_LVUY032","10"
5367990,"WI_CMZR003","55"
5367990,"WI_FLMG010","10"
5367990,"WI_GLBW752","25"
5367990,"WI_LVUY032","10"
5367991,"WI_CMZR003","55"
5367991,"WI_FLMG010","10"
5367991,"WI_GLBW752","25"
5367991,"WI_LVUY032","10"
5367992,"WI_CMZR003","55"
5367992,"WI_FLMG010","10"
5367992,"WI_GLBW752","25"
5367992,"WI_LVUY032","10"
5367993,"WI_CMZR003","55"
5367993,"WI_FLMG010","10"
5367993,"WI_GLBW752","25"
5367993,"WI_LVUY032","10"
5372184,"HC_GEN0010","10"
5372184,"WI_ARBW280","20"
5372184,"WI_LVLS007","40"
5372184,"WI_PDRO011","20"
5372184,"WI_PZAU024","10"
5372185,"HC_GEN0010","10"
5372185,"WI_ARBW280","20"
5372185,"WI_LVLS007","40"
5372185,"WI_PDRO011","20"
5372185,"WI_PZAU024","10"
5372186,"HC_GEN0010","10"
5372186,"WI_FLSO001","10"
5372186,"WI_LVLS007","70"
5372186,"WI_VRBW509","10"
5372187,"HC_GEN0010","10"
5372187,"WI_FLSO001","10"
5372187,"WI_LVLS007","70"
5372187,"WI_VRBW509","10"
5372188,"HC_GEN0010","10"
5372188,"WI_FLSO001","10"
5372188,"WI_LVLS007","70"
5372188,"WI_VRBW509","10"
5372189,"HC_GEN0010","10"
5372189,"WI_FLSO001","10"
5372189,"WI_LVLS007","70"
5372189,"WI_VRBW509","10"
5372190,"HC_GEN0010","10"
5372190,"WI_ARBW280","20"
5372190,"WI_LVLS007","40"
5372190,"WI_PDRO011","20"
5372190,"WI_PZAU024","10"
5372191,"HC_GEN0010","10"
5372191,"WI_ARBW280","20"
5372191,"WI_LVLS007","40"
5372191,"WI_PDRO011","20"
5372191,"WI_PZAU024","10"
5372192,"HC_GEN0010","10"
5372192,"WI_ARBW280","20"
5372192,"WI_LVLS007","40"
5372192,"WI_PDRO011","20"
5372192,"WI_PZAU024","10"
5372193,"HC_GEN0010","10"
5372193,"WI_ARBW280","20"
5372193,"WI_LVLS007","40"
5372193,"WI_PDRO011","20"
5372193,"WI_PZAU024","10"
5372194,"HC_GEN0010","10"
5372194,"WI_ARBW280","20"
5372194,"WI_LVLS007","40"
5372194,"WI_PDRO011","20"
5372194,"WI_PZAU024","10"
5372195,"HC_GEN0010","10"
5372195,"WI_ARBW280","20"
5372195,"WI_LVLS007","40"
5372195,"WI_PDRO011","20"
5372195,"WI_PZAU024","10"
5372196,"HC_GEN0010","10"
5372196,"WI_ARBW280","20"
5372196,"WI_LVLS007","40"
5372196,"WI_PDRO011","20"
5372196,"WI_PZAU024","10"
5372197,"HC_GEN0010","10"
5372197,"WI_ARBW280","20"
5372197,"WI_LVLS007","40"
5372197,"WI_PDRO011","20"
5372197,"WI_PZAU024","10"
5372198,"WI_ANPH008","10"
5372198,"WI_ARBW401","50"
5372198,"WI_LVUY032","10"
5372198,"WI_PHUS108","30"
5372199,"WI_ANPH008","10"
5372199,"WI_ARBW401","50"
5372199,"WI_LVUY032","10"
5372199,"WI_PHUS108","30"
5372200,"WI_ANPH008","10"
5372200,"WI_ARBW401","50"
5372200,"WI_LVUY032","10"
5372200,"WI_PHUS108","30"
5372201,"WI_ANPH008","10"
5372201,"WI_ARBW401","50"
5372201,"WI_LVUY032","10"
5372201,"WI_PHUS108","30"
5372202,"WI_ANPH008","10"
5372202,"WI_ARBW401","50"
5372202,"WI_LVUY032","10"
5372202,"WI_PHUS108","30"
5372203,"WI_ANPH008","10"
5372203,"WI_ARBW401","50"
5372203,"WI_LVUY032","10"
5372203,"WI_PHUS108","30"
5372204,"WI_ANPH008","10"
5372204,"WI_ARBW401","50"
5372204,"WI_LVUY032","10"
5372204,"WI_PHUS108","30"
5372205,"WI_ANPH008","10"
5372205,"WI_ARBW401","50"
5372205,"WI_LVUY032","10"
5372205,"WI_PHUS108","30"
5372206,"WI_ANPH008","10"
5372206,"WI_ARBW401","50"
5372206,"WI_LVUY032","10"
5372206,"WI_PHUS108","30"
5372207,"WI_ANPH008","10"
5372207,"WI_ARBW401","50"
5372207,"WI_LVUY032","10"
5372207,"WI_PHUS108","30"
5372208,"WI_ANPH008","10"
5372208,"WI_ARBW401","50"
5372208,"WI_LVUY032","10"
5372208,"WI_PHUS108","30"
5372209,"WI_ANPH008","10"
5372209,"WI_ARBW401","50"
5372209,"WI_LVUY032","10"
5372209,"WI_PHUS108","30"
5372210,"WI_ANPH008","10"
5372210,"WI_ARBW401","50"
5372210,"WI_LVUY032","10"
5372210,"WI_PHUS108","30"
